author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
DadOrDieTrying,/gp/profile/amzn1.account.AEGQD3RZGDE5CPWZLFKEFN76GT6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2016",0,2,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,4.0 out of 5 stars,"We absolutely love this game! The sad part is that the world has become accustomed to cheaply made products. Unfortunately, this is just a price we have to pay if we want affordable products. Hasbro has done a wonderful job ensuring that Connect 4 continues to be a part of our lives, but if you're looking for the sturdy game you had when you were a kid, this one falls a little short. The rack is flimsy and made of thin plastic, and the discs lack that heavy checker weight, BUT they totally work. Just mentioning it for the people who are nostalgic, this game just feels a little different. Our kids don't know the difference and it certainly doesn't matter when you measure the memories that were making with them, but it is nice to remember some of the differences from when we were kids.",Still the Same Awesome Game!,Verified Purchase,117 people found this helpful,2616251,783,188,Public
Small~Town~Girl,/gp/profile/amzn1.account.AHQ4VAOPWBYUD3FUNK53CM6N77BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2017",5,9,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"Hasbro Connect 4 Game was one of our daughter's absolute favorite games to play, growing up. In fact, she and her dad played a game of it almost every night as part of her bedtime routine. Our daughter now has kids of her own and it is time to continue the tradition of playing this game. We ordered it at Christmastime and have been looking forward to playing it with the grandchildren. It got set aside, but has now been noticed again by our grandson and he is very excited to play it. Got it out and put it together, ready for his next visit. Looks about the same as it did back then. There is some fun to be had here. Looking forward to many years of making new and fabulous memories of Connect 4 with the grandchildren.",~ Continuing the Connect 4 Tradition with the Grandchildren ~,Verified Purchase,69 people found this helpful,190687,63,53,Public
Pop Bop,/gp/profile/amzn1.account.AE2XE2JL5O4JVJYJ4PHY567N6BHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"Anyone can play it. It's ready to go out of the box. You can play for minutes or an hour. Losing a disc somewhere under the couch isn't the end of the world. Kids different ages can still play with each other. This is an essential go to the toy closet sort  of item. I was afraid a new one like this might be cheaper feeling or flimsier than the older ones, but was pleased to see that while it won't survive really rough handling the toy is durable enough for normal little kid play.",There's A Good Reason It's A Classic,Verified Purchase,33 people found this helpful,613464,"14,488","2,247",Public
DobieOne,/gp/profile/amzn1.account.AGDXBVG23EX7WWB6HSVEKWP5TJUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"OK, This one was the biggest hit of all. Of course, she beat the pants off of me but had a great time doing it. Grandparents beware - your little grandchildren love playing games and they are good at it. My 7-yr-old granddaughter can play me like a fiddle and beat my butt on Connect 4. Finally after beating me time after time, she admitted that one of her pre-school teachers had taught her game strategy on winning in this game and she took pity and tried to teach me some of her tricks. :) Gotta love the little children.",CONNECT 4 WAS A HUGE HIT WITH MY 7-YR-OLD GRANDDAUGHTER :) She beat my pants off,Verified Purchase,27 people found this helpful,134374,"1,799",124,Public
shopgirl,/gp/profile/amzn1.account.AHR6HOLLEBPKBL43Z5ZMJKQZRBTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I really loved Connect 4 when I was a kid. Then I bought this for my 3 year old and 1 year old. Although they are not playing by the rules, putting the discs into the slot keeps them busy. It's also a good tool to teach colors and counting as well as learn about taking turns. A+ plus in my book.",Great learning tool for toddlers.,Verified Purchase,41 people found this helpful,2599895,483,161,Public
RedPanda,/gp/profile/amzn1.account.AHFJ7TYWIMPRWU5HDOIUXYM4SW6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this to relive my childhood memories back in elementary school, but also to teach my nephews how to play Connect 4. It's so fun and easy to learn. I am a cynical uncle by making my nephews eat the Beanboozle Jellybeans if they lose (which is 98% of the time). Other than that, very quick, easy, entertaining, and builds strategies for young children where their brains are still developing via the Connect 4 game (probably not the jellybeans part).",A Fun Classic Game,Verified Purchase,13 people found this helpful,617899,,,
"Teacher, Mom, 40-Something",/gp/profile/amzn1.account.AG6CJA7ZDG3L3RZ6CDLALX6SBESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2016",0,1,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"This is the same classic game that I played when I was a kid, and now I can play it with my children! The goal is the same--to get four colors in a row. At first my children struggles with predicting where a player might go next, but after playing with it for a while, they've really started to get the knack for it. It has helped them to develop critical thinking skills. We got the game at Christmas, and it's now eight months later and they still pull it out to play all the time. I think this one will be a keeper.",What's Not to Love with this Classic?,Verified Purchase,20 people found this helpful,3435623,,,
K. Polizzi,/gp/profile/amzn1.account.AHOFN32IM6KF7T6MV5JFGAXOGCKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 21, 2019",0,1,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this game for my two boys (9 and 6) to play together because i remembered having it and loving it as a child and knew that they would enjoy it also. I was right. They played non stop, switching sides constantly hah. Game is sturdy enough to withstand my boys and thats saying something. I wouldn't travel with the one of the original size because it would be tricky, with all the counters etc but you could make it work using the box as a level ground to play on. I would go ahead and just purchase the miniature version though if needed for the car. There are so many wonderful ways to use Connect Four as a game, especially if homeschooling. For instance, I used little round price stickers and wrote letters on them to teach my youngest his letters. The players would then say the letter names and sounds as they put them in the slot. Then, with my oldest, I wrote sight words. You could do numbers, suffixes, nouns etc. Love that this game is also one I actually want to play. I dont run and hide when my kids suggest playing a board game anymore. It's quick, fun and easy to put away when done. Gets them thinking of strategy and, as stated above, many other things depending on how you use it. All round great game.",My fave childhood game!,Verified Purchase,2 people found this helpful,556732,,,
ChiGirl,/gp/profile/amzn1.account.AHKV637UH5EGLPEBCXJCKFC5U3XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2020",1,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"This is a review of Amazon warehouse product and not the game itself.  I bought from Amazon warehouse because I thought the pieces might get lost before my child is old enough to understand strategy.  The description said box was damaged but product was new.  This is clearly not true.  Additionally I normally just drop return off at whole foods which is really easy for me, but that is not an option for this product so it's going to be a pain to return.  They should let me throw the item away and refund my money",Badly damaged game,Verified Purchase,3 people found this helpful,881542,"8,664","1,468",Public
Kronin323,/gp/profile/amzn1.account.AH2K7AM73R5IMJT4HEDIWHEQ4ELA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews,4.0 out of 5 stars,"The classic game, just like I remember from my childhood. (Or is it? I remember the pieces being red and black, not red and yellow, but maybe I'm confused...)Introducing it to my daughter, she's loving it.For classic gameplay, this does the trick.  However, this original design only allows classic gameplay, due to an all-or-nothing mechanism to remove pieces from the bottom.  Apparently other versions of this game exist that allow you to remove pieces one at a time, which allows additional variations of gameplay.  Check out the Wikipedia article on this game for descriptions of those variations, if interested.So, 5 stars for the classic game, minus one star for the lack of the more advanced one-at-a-time removal mechanism.",Classic,Verified Purchase,6 people found this helpful,79010507,252,258,Public
Taco,/gp/profile/amzn1.account.AGGLEFUXU2YDAHDLWOL7DR5U63LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"Given the virus and need to social distance, I bought a bunch of board games to play with the family at home.I remembered this game from my youth.  I remember being super competitive and playing this with my brother and friends for hours. For some reason I remember being really good.I remembered wrong.First my 14 year old son proceeded to spank me 5 times in a row before declaring playing with me was too easy and that I should try playing with my 6 year old nephew first for practice.  I hit my tongue while chewing on some humble lie and pretended to laugh as my little nephew climbed into my son's lap across from me and then proceeded to win 4 out of 5 games with no coaching from my son.Since I managed to win the last game, I decided to retire on a winning note.I have now hidden the game and am now secretly playing online until I can play well enough to kick both their butts.II'll let you know how that goes.",Everyone thinks they're good at this game until they lose to a 6 year-old,Verified Purchase,One person found this helpful,78956758,"21,166","4,852",Public
Kat,/gp/profile/amzn1.account.AF563EQGBWEX3LPBU3HYT3RS6YAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I had taught my son when he was 5 how to play Connect 4, only it was on an old school version. The legs slid off and snapped together to create a holder that would balance (if you were lucky). We decided to take that one to grandma's house and get a newer one. He likes the red and the yellow chips and I love the foldability of it. When I was a kid (too long ago), my brother and I had a travel Connect 4 that had this sliding tray capability and we loved it. I was excited to see this on a larger scale AND knowing that the box lid will actually sit flat (the other one never did). Plus, you can't beat this price to encourage critical thinking skills and hours of endless fun!",New update to an old school game.,Verified Purchase,2 people found this helpful,300182,4,9,Public
ilearner,/gp/profile/amzn1.account.AHVEFD5C7IN6AYL5PXUMU2XLA7KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"Purchased for an 'afterschool' program this arrived in summer and was not opened until now, September 3.  Disappointing in that one of the pieces of the frame is missing and the chips that make the game fall right on through the spaces to the table that supports it.  I have attempted to ask for a replacement, but evidently it's been too long.  All of my other purchases were terrific!  Just this one was a bust.",Missing piece makes it UNUSABLE/impossible to play,Verified Purchase,4 people found this helpful,8867,18,19,Public
JadeVictoria,/gp/profile/amzn1.account.AHS3INRIGK4QAWLCY6WQKQVTQV2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2019",0,2,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"This game came with legs and a bottom slider that need to be twisted out of a plastic frame.  The pieces didn't fit together well, and the bottom piece fell off immediately when my kids tried to use it.  When they tried to snap it back on, the pieces broke off.  Really, really junkie.  I do not recommend which is too bad, because the game concept is nice.",Incredibly poorly made,Verified Purchase,4 people found this helpful,2842319,20,40,Public
remote camper,/gp/profile/amzn1.account.AGJRSTZJ5FI3IWFV6DPK2BNITQFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"It is stated that Capt'n Cook was so obsessed with this game that it became known as the Captain's Mistress.  No real evidence to support that but nevertheless a blast to play.There are strategies that can be applied for the player starting the game as well as the one playing second.  There is a mathematical solution to the game but what fun is that?  Kids will probably love it, too because even if their skill level needs some catching up, you can still fill the slots with them and let them push the lever at the bottom to let all the discs fall in a clatter onto the table when the game is over.  Hours of fun!There are multi skill level free online versions that can get you ready for the real thing.  If you find yourself always in a pickle, they can help you become a better player.  What I like about the game overall is that it is likely better for your brain than simply sitting in front of a screen with a controller---and more interactive and fun than Sudoko!",Was Capt'n Cook obsessed with this game?,Verified Purchase,,25599,16,33,Public
Hope❤️,/gp/profile/amzn1.account.AGKUZS55BBRRFT4F3RP35FSPSX6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2020",1,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"Connect four!  I played this game as a child.  I played this game with my children.  Now I play this Game with my grandchildren!  It is such fun.  Easy, not a lot of cards, a playing board you have to hold still, and a simplicity that even a three or four year old can understand.The price on this game was a bargain.  It seems as though Grampa has been playing it non stop since it got here.The con is traveling!  This is too big of a game, unless it is like for a camper to use in a car.  Other than that, the Game is perfect for our family and passed down through the generations!","A great fun game for all ages.  Passed from one generation to another, the fun never leaves!",Verified Purchase,One person found this helpful,62593673,"1,136",323,Public
Kryzzle,/gp/profile/amzn1.account.AHXU7CQS3BYOVB7D4FOWGPOB2ULA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,This game is very cheaply made. I played it with my 6 year old and twice we had to restart the game bc all the pieces fell out. The piece at the bottom that you slide sideways to release the pieces is loose and slides randomly during the play. Very disappointed,Crappy craftsmanship,Verified Purchase,4 people found this helpful,675,243,450,Public
guitarchick,/gp/profile/amzn1.account.AEHJ4CTZPOFETYSE5Z2OHDILLW4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2017",0,1,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"The bottom bar broke within a month of getting this for my son. I was really disappointed. I've tried to glue it back together, but surprise, surprise, that doesn't work. I wish that sliding bar was made better and not so easy to break.",Sliding bar breaks easily.,Verified Purchase,9 people found this helpful,447165,98,75,Public
BeautifullyMeInside&Out,/gp/profile/amzn1.account.AGXNCRUJRC5QL6XF7MRLLHGXWXOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2015",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"This is the same game I grew up playing years ago and no matter how simple the idea...it's always fun and so addicting.As a busy mom to three kids, it's hard to juggle all I have to get done and still get in quality time with my children.  Some games can take hours to play from start to finish but this one is  easy to set up and play and can be really quick.The idea is to connect 4 of your color pieces in a row (straight or diagnal) while strategically also blocking your partner from doing the same first.  First to successfully connect 4 of their game pieces wins.  It's a bit like tic-tac-toe.The entire game can be as short as 1 minute to maxing out around 5-10 minutes (unless your child takes really long turns...like sings eeny-meeny-miny-mo followed by the ""bubble gum, bubble gum in a dish"" chant every turn)It's short enough that I can play a few rounds and then let the kids verse each other while I finish up cleaning or whatever.We have now owned this game for one whole year and it's not broken, the pieces are not lost and we still play it which is FAR more than I can say for Monopoly <---That game never ends!!! Am I right mama's??","Probably the only thing I bought last Christmas that we still play it, didn't break and have all the pieces to!",Verified Purchase,5 people found this helpful,756657,188,85,Public
Minh N,/gp/profile/amzn1.account.AEXE6DSTVGL4MNBOFEPICPJLNPKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I purchased several ""classic"" board games to introduce to my 5 yr old. She really enjoys tic-tac-toe so I knew she would like Connect Four. The game pieces and frame are plastic, the legs are detachable for storage back in the box, hopefully they are sturdy enough to withstand play from both the 5 yr old and 2 yr old. Their favorite part of the game is at the end when you release all the stacked pieces from the slide in the bottom.",Just as I remember,Verified Purchase,One person found this helpful,2363,31,24,Public
Steppytoe,/gp/profile/amzn1.account.AGT75YVVHHP7UKVBDSRTYRRXR7VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"We play it a bit unconventionally....instead of a head to head match, We set it up in the dining room; as we pass by randomly during the day we make a move; leaving a quarter next to the other persons pieces to alert them its their turn...sometimes we only get in about 2 moves a day if we have to work.  It ends up taking about a week to complete the game, but its loads of fun as we talk crap about who gonna win  all week via text messages, etc.  I might make a move before I go to bed; he works a different shift....then when I get up in the morning he's made a move and left a note with some smart quip or wise crack.  A great distraction during COVID-19 Lock-down.",Still a Fun Game!,Verified Purchase,,14299415,76,164,Public
Yakov G,/gp/profile/amzn1.account.AEZSVXVBOHTDYPT2GMBBOHCPKITA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"I wanted to get this for my kids as it is a classic game from my youth. The original one I had in the 80s, I must have played with 500x, no problems. I'm sure if I could find it at my dad's house, it would still be fine. This piece of crap broke in 1 day! 1 day! It felt flimsy from the beginning and the slider broke and cracked just from a few plays. Are people actually reviewing the quality of this game or the game itself? It may be a great classic game but this actual version of it can't possibly be getting legit 5 star reviews.",Cheap garbage,Verified Purchase,One person found this helpful,10302580,2,42,Public
Quipper,/gp/profile/amzn1.account.AG2TKZPEBOSDQKMWDRYKVFARCNJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,"When assembled, the game won't fit in its box. This makes no sense, since it's clearly a game primarily aimed at young children--if both players play perfectly, as in Tick-Tac-Toe, it's always a draw. My 8 year-old never loses! Game also says adult assembly required. So the game maker expects a parent to put it together and take it apart every time, which is ridiculous since if they'd spent a few extra cents on a larger box, the problem would not exist. Called their customer service number and asked for a suitable box, but not only was turned down but the lady acted as though expecting the game to fit in its storage box was silly!",Buy a different set if possible!,Verified Purchase,,1012708,"6,510",468,Public
Aardvark,/gp/profile/amzn1.account.AGFZAIZ2NSE25GRKYTSNE6BP3GBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"Connect 4 is a longstanding family favorite. I’ve picked up where my mom left off with our own grandkids. She used to bring her set every single time she visited us. So easy to pack it in her suitcase (the maker should consider selling a deluxe version in its own carrying case). It’s one of our kids’ best memory of Grandma.It’s inexpensive, especially when you consider the educational benefits from a game that’s not only engaging and usable by a wide range of ages, but will teach logic and thinking skills. Add this to your family game cupboard and you’ll soon see it’s value.",Family Favorite—Fun & Educational,Verified Purchase,,36648,,,
Amazon Customer,/gp/profile/amzn1.account.AFPB4LYY6XNRD6L2SXUQKYMC7HYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,"Always loved the Connect 4 game since I was a kid myself! However, the quality of the game was a little cheap and not what I recall having as a child as it kept falling apart often after dropping a token in or at the end of the game when you let the tokens out. Somewhat of a nuisance therefore not interested in playing too often with my grandchildren. Otherwise, it arrived in a timely fashion and was well packaged.",Always loved the Connect 4 game since I was a kid ...,Verified Purchase,5 people found this helpful,849196,"1,657",155,Public
The Consumer's Voice,/gp/profile/amzn1.account.AGK52TZVBCETOPKHOANIY2O4OJGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,"It's a fun game, you can really go a marathon with it, but the vertical game housing doesn't allow all the pieces to fall when trying to clear the board and you have to wiggle it around and shake them out.  Only happens in one channel of the game board, I've looked closely at it, doesn't seem to have any burrs on the plastic, perhaps it was just molded bad.I remember playing this game decades ago, but I don't recall the game board being this flimsy.  It just feels cheap and feels like it could break easily.All in all a fun game, but it's becoming clear that ""they just don't make them like they used to.""","Just like I remembered it, but flimsier.",Verified Purchase,One person found this helpful,5170478,127,279,Public
LuckyLiz,/gp/profile/amzn1.account.AE7YWMCLCHY6PTMRPJ3QF4BI4NYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"It seems there aren't a lot of games I like that can be played with only 2 players, but Connect 4 is one that can!  I played this with my family and friends when I was a kid and wanted to get this again to keep at my mom's house because it is a simple to play, yet fun game that my mom wouldn't have to learn how to play again.  It is nice to do something other than watch tv all the time, so I have been looking for more games.  This was a great start and under $8.00 was a great price!  So nice to see that some of the old classics are still popular today!",A fun classic game,Verified Purchase,,397647,56,131,Public
Mikee,/gp/profile/amzn1.account.AEDNRHWZODKZFXBWHUMVCX665LTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2020",1,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,"I got this game for my kids as they showed interest and connect 4 is such a classic game that we all played growing up.To be honest i expected a solid, robust game but seems things are different now. The platic is super cheap unfortunately even the cardboard is super weak and it broke on the first day. Also there is no way to pack it without disconnecting the sides.Overall it works and kids enjoyed it but i am disappointed how the quality went down dramatically.",Very cheap material sadly,Verified Purchase,One person found this helpful,175930,,,
Kindle Customer,/gp/profile/amzn1.account.AE4VUZEHICFKRQSO6DVX7PBJXPMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"Although, we have not been able to play the game as intended, it has been fun. My grand children 5yrs, 3yrs and 10 months are fascinated by the game. It is usually the first game they choose. Eddy, 3year old, plays to win by getting his color to the last place at the top. I have been able to teach him the concept of ""taking turns"" and ""no cheating"". It is fun and I am glad that I bought this game.",My turn!,Verified Purchase,6 people found this helpful,4830495,489,443,Public
Ahmed Shaffie,/gp/profile/amzn1.account.AEXADSYIQZCDMMJCRE6J57DR567A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,the material quality is not that good but the game it self is really interesting I like it so much but they need to work alot on the material of the game it broke very easy but it still work,just for a game,Verified Purchase,2 people found this helpful,78466,53,36,Public
Sriley28,/gp/profile/amzn1.account.AECGMEZLM6XIKPHSTG7DXP6AXZUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",2,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"This is a great classic game, but gave it a one star because I gifted it to my nephew for his 6th birthday at the end of September and they just opened it to play and there was a piece missing at the bottom, so it wouldn’t hold the pieces in. I would exchange, but the return window is closed. Very disappointed.",Missing piece to the bottom of the game.,Verified Purchase,2 people found this helpful,12855394,14,18,Public
kimberley  Frank,/gp/profile/amzn1.account.AHBVRGNOBO4KIFH2HA4Q3DW7CDLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,Cheaply made of plastic. Falls over and I am sorry I gave this as a present!!,Not sturdy,Verified Purchase,7 people found this helpful,4309250,51,49,Public
JennyJen,/gp/profile/amzn1.account.AHHJWJUAEN4ABLKSPZSYXBNQDG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"What makes this game fun?  Let me hit some highlights for you.....It's been the same for 40+ years... that's right it doesn't induce rage like monopoly.You can teach your preschooler how to play.You can play on game night with your friends after drinking.You don't have to remember to yell ""UNO"" although if you wanted you could make it interesting by yelling ""cuatro""I'm still working on the win to loss ratio for beating my preschooler.  He needs to learn he doesn't get to win all the time.Overall, it's what I expected and arrived in good condition.","If you played it as a child, you shouldn't be surprised when you open this box.",Verified Purchase,,12180,142,69,Public
