author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Amazon Customer,/gp/profile/amzn1.account.AGDL7A3LFNFA3FHFDCVK535XIILA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2018",1,8,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,This product was defective. Its a knock off monopoly game. I do not recommend that anyone else buy this product. Please see photo,The board was not printed properly.,Verified Purchase,238 people found this helpful
Tamara P.,/gp/profile/amzn1.account.AGH5JOWD43CVJISLVKYQ4WQFQM6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2018",0,5,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"Missing the Boardwalk and Park Place deedsMissing all Railroad deedsMissing all utility deedsMoney was missingNot sure how this happened, but we would like another Monopoly game sent to us.",but we would like another Monopoly game sent to us,Verified Purchase,101 people found this helpful
Nicole J.R.,/gp/profile/amzn1.account.AGUTZQV5KE4BOL4Q5RK6ZQ6EX4GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.0 out of 5 stars,"The item arrived on time and was firmly packaged. All the pieces were included and nothing was bent, scratched or torn. It also comes with a black plastic tray to hold the money as well. The instructional booklet was easy to follow and the board is firm; however, it folds in four so it doesn't lay completely flat. Pennsylvania Railroad will stick up a bit and it's a hard crease on the B & O Railroad. I wouldn't advice being crafty by using super glue, because then it won't fold properly making the board even worse. It has to fold where the creases are, unless you plan on having it remain flat. This isn't the original version of Monopoly, I knew that based on the price, but the goal for me was to have family fun time. There were a few new tokens, T-Rex, the ducky, and the penguin which are fine when you're playing with children. For those adults who played the original monopoly and were used to being the horse, iron or shoe, theses tokens are NOT included.If you're looking for the tradition of the game, this is not for the version for you. (remember, the original board folded in two, this one does not) In addition, the Chance and Community Chest cards are also different in style, and the money is slightly smaller. But all in all, it is a fun game for the family. Although my family and I have played this game a few times, for many hours, and enjoyed it, I gave it four stars because of the fold and creases on the railroads and the inability to lay completely flat without assistance. But overall it serves its purpose.",Fun Game,Verified Purchase,71 people found this helpful
mom2kbug,/gp/profile/amzn1.account.AGN6L5H5NFNPCB5E6T46K34CUW7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2018",0,1,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.0 out of 5 stars,Was hoping his was like the old monopoly used to be.  It’s cheaply made.  Not like they used to make them. A little disappointed in that.,Was hoping his was like the old monopoly used to be,Verified Purchase,72 people found this helpful
AMAZON ZONE,/gp/profile/amzn1.account.AHQI7U24LTO4QX4F7BYLEYKOSRCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2017",0,1,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"Player pieces and dice made in China.Play money smaller and thinner than the original game from years past. Board does not fold in half, but in a quarter fold.Play pieces feel okay,  but not as weighty as the game pieces from years past.Even the Real Estate Cards are smaller and thinner than the original.I really thought I was buying an original board, pieces, dice, etc in design; but sadly it is not the case. The thinness of the paper and reduced size takes away from the true feel of Monopoly.",NOT THE ORIGINAL GAME DESIGN.,Verified Purchase,71 people found this helpful
MountainWalker,/gp/profile/amzn1.account.AGNVMOVYLPT4NYQ7LFUQD7PP76WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.0 out of 5 stars,"When unfolding the board some parts of it are slightly in the air because they don't have enough weight to lay flat and heavy on the table, which creates a situation that it constantly shakes up and down when throwing dice on it, which then moves the houses and cards and anything else on the board. the board definitely needs to be much heavier and fold length wise and not the way it is right now, the way you fold and pack everything is also strange, more thought needs to be put in that.I had an old monopoly in 1990, and that was much better built than this.",It's nice but the way the board folds is not the best,Verified Purchase,25 people found this helpful
Josephine,/gp/profile/amzn1.account.AE2L2GKXHLPV74T262JD7AF3PQRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",1,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,Ok... before buying this product I read and saw the reviews and what was concerning was the torn board most complained about. When I got my game today the first thing I did... once I saw that one half was in two ( like the reviews) I tried reenforcing it with tape only to realize that the “tear” was intentional as it can’t fold otherwise into the square shape it needs to in order to fit in the box. I wish someone had mentioned that so I would not have almost ruined my board trying to fix what didn’t need fixing in the first place. The price on this was amazing as it was half of what I was seeing it for online. No missing pieces and it was just as fun as I remember it being as a child.,Great product and price.... nothing is wrong with the board... the split is intentional!,Verified Purchase,6 people found this helpful
Denise B,/gp/profile/amzn1.account.AEFZ2AHWQP5GS5DYDJ74WYVQLDQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2018",0,1,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,Monopoly is my 8 year old daughter's new favorite game.  Her math skills which have always been exceptional have really improved in the money department.  She's getting to know what a mortgage is and how to loose gracefully.,A hit!,Verified Purchase,18 people found this helpful
heidi leah ring,/gp/profile/amzn1.account.AETXS2JVGZDNI23NX5SPSSFXQDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"So, my kiddo wanted this as his “Santa gift” and his wish was granted.  It is Monopoly, not much has changed since I played on my mom’s board 25 years ago.  Boardwalk is still Boardwalk, chance is still the ruler of this game, and $200 (sorry M-with-lines-through-it-200) is still there when you pass go, but...  you get a dinosaur, penguin, cat, and rubber ducky along with the classic Scotty dog, battleship, race car and top hat.","It’s Monopoly, with a dinosaur!",Verified Purchase,13 people found this helpful
@ratestuff,/gp/profile/amzn1.account.AE6D6Y6AXYBIZYABG3ASTZDYZFXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2018",0,1,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"The dollar sign was a different symbol than $. I don’t know what language the symbol was from but the words were all in English so ...We were also disappointed to see that ALL of the cards were cut wrong. The bottom of each card was lobbed off as if the cutting machine was askew. It gives an overall cheap feel to an otherwise classic game. We were so excited to play it on Christmas Day that we kept it, albeit reluctantly.",Bootleg game,Verified Purchase,8 people found this helpful
Cheech,/gp/profile/amzn1.account.AH6A6UXZPOEYDPLBOGRLQTXNGWNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,This came without a board! I’m livid! Seriously messed up!!!!,No board in game,Verified Purchase,11 people found this helpful
Paul,/gp/profile/amzn1.account.AEGWQI6ACS3LZDNI7SLBQON2NWOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"CHEAP CHEAP CHEAP  everything was made smaller, paper money really thin and cheap, new rules do NOT enhance the game, ORIGINAL MUCH Better.NOT WORTH $2 much less 16.BRING BACK THE ORIGINALWish I could get my money back as this is a complete wasteWhat was Hasbro thinking, except cheap, cheap, cheap",Another HASBRO hunk of GARBAGE,Verified Purchase,7 people found this helpful
JennH,/gp/profile/amzn1.account.AHZRA4KGEVLCCKMIK3UHKLP5IAQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",1,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,Very sad. The entire package appeared to be fine and in the middle of the game we run across a random card that looks like it had tape or something stuck on it. If we try to remove it we will destroy the card. Quality control issue.,Quality control alert,Verified Purchase,6 people found this helpful
D.J.,/gp/profile/amzn1.account.AFYQAVPK6R67TSIDNTBO2O4EL6IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,2.0 out of 5 stars,"Reasons why this is not ""Classic"": Board folds into quarters rather than half, board doesn't lay flat, dice are smaller, property cards are smaller like chance size cards, art and text on the cards is different, Mediterranean and Baltic Ave are brown instead of purple, money is referenced in ""M"" rather than ""$"", GO is written in black rather than red, Hasbro logo on board, Chance and Community Chest cards are different card stock/color/font. These are just the quickly noticed differences I found after opening box for first time. I'll update if more non classic details are found during gameplay.","Absolutely not worthy of ""Classic"" title",Verified Purchase,3 people found this helpful
Aaron Wright,/gp/profile/amzn1.account.AFNX2WZMWK52O2RTDR2MY67KFGFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2020",1,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"It came as the game does, but this particular one or maybe all of them now do this...but it's not even enough money to play with 8 people... As if there gone force you to buy a separate package of money so there still gone get there extra money of you!!! Business is business I understand, but not having enough money to play the actual game as it says 2-8 people falls into the catogory of sham!!! They can have that bull, and that's on principle not money!!! Just a heads up",This has a catch ... Returning ASAP,Verified Purchase,3 people found this helpful
Sara,/gp/profile/amzn1.account.AGUQSJBVSBFVOERJZHDRIU3YLGOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,It serves its purpose but its not like the old monopoly game. The property deed cards are the same size as the chance and community chest cards and ate very thin. The money is paper thin and you get less of the lower digit bill's and more of the 500 bills. The board folds in 4 instead of half and luxury tax is 100 instead of 75.00 the pieces are cheaply made metal and the dice and houses are smaller. If you are looking for the traditional monopoly game this is not it. You would be better of going for the nostalgia version. I got this game as a great price and it does serve its purpose but I dont see it lasting very long at all.,Cheaply made,Verified Purchase,2 people found this helpful
Jack Chu,/gp/profile/amzn1.account.AESJYYTTAZKSO7JVZKYS3GOKZYGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2020",5,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"This Monopoly game follows the classic theme and there is a detailed instruction manual along with quick start guide included in the box. Kids had great fun playing this game as well as adults. It's a very nice board game for family gathering.Pros:- Educational. Older kids can learn basic ideas of investment, how to manage money and young kids learn how to count money from this game. The rules are easy to understand and follow.- The box come with a money holder. Everything come in sealed bag and nothing is missing in my package.- It comes with various tokens, including duck, car, ship, penguin, hat, and dinosaur! (kids favorite)Cons:- The money is paper-thin and definitely not going to last if we play frequently.- When money sits in the money holder, the box can't be closed so more clean up is needed after play. Also I wish there are separate storage space for the house/hotel pieces and dice.",Great board game for family night,Verified Purchase,
Moon shines bright,/gp/profile/amzn1.account.AEIYMQC56FMSNW4E6KXJPQ5HTYAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"This is the first monoply game in our family and we really expected it to be classic. At the time when I made the purchase I didn't realize there's UK and US version. But we were happy with the US version we got, as we've been to the states for quite a few times and the name of the streets became familiar to us.The game is very fun, both my 9 years and 12 years old kids outperformed me all the time. We've really spent some good quality family time playing together.The player pieces seemed tailored to our family, I like duck, my younger one likes penguin, my older one likes car, and my husband likes ship. So we have no fight on it.But we do feel that the player piece, the green house, the red hotel and the dice are made too small in size, it's not that comfortable to pick them up, especially my husband who has bigger hands. Also, if the seller could provide a small box to keep those small pieces safe, then we would be more satisfied. After 2 months playing, one dice, 2 player pieces and a few houses were missing and couldn't be found anywhere.For what we can tell, another stuff could be improved is the quality of the money. The paper was very thin, we kind of worried that the money could not last long.It's a good game anyway, no regrets.","Enjoy playing it, but pieces were small and paper money is thin.",Verified Purchase,One person found this helpful
Steve,/gp/profile/amzn1.account.AGTP33Q7CSURIZWMEDWPLJBSEURQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"If you're here you know about Monopoly. There are two issues with this version. One, a community chest card that says to throw the cheap paper money in the air and have everyone grab for it... not only will this extend the game by dumping money in once or twice a game, this will also ruin the money very quickly. I removed this card from the set as soon as possible. The second thing is the money tray doesn't allow the money to be seated if the box is closed, so money and cards end up everywhere in the box. get some ziplock lunch bags for money and property cards and you'll be right as rain.","A classic game, with only two bad points",Verified Purchase,2 people found this helpful
Lucy Surfs,/gp/profile/amzn1.account.AHUZQIAI6PS2NJ2IIUFXKDWVT4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,This set felt cheap.  The good ole days of a heavy duty board and pieces are gone.  I really almost returned it but I realize this is the way games are made today.  This one won't last long.  Just OK.,The good ole days of a heavy duty board and pieces ...,Verified Purchase,8 people found this helpful
R.H.,/gp/profile/amzn1.account.AE5O5LEWKDASENLJ6S7HGGQ3SXMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"I have no idea why, but this is a knockoff version. The card stock and paper stock are really poor quality, all the money sticks together and the printing just looks off... DO NOT BUY.","This is a knockoff version, DO NOT BUY",Verified Purchase,3 people found this helpful
Ross Quintana,/gp/profile/amzn1.account.AHT4TZAQPOTEWW6PTSH2YKQYK62Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,"Love this classic game, but they cut corners and it shows. I actually bought this as a second game for parts. The money isn't enough to even start the game with 4 players or the bank will almost be out. Also there is not enough houses or hotels to cover the whole board. You only get enough hotels for half the board so when everyone wants to build you can't. They should at least give you enough pieces to play the game. Also the chance and community chest cards are so few you have to reshuffle constantly to play a full game. They cut costs too much to where you constantly feel the lack of components in every manner. I would have bought an older version if it had all the parts. Instead of buying an extra stack of money and houses it was cheaper to just buy two sets.","They have gotten very cheap, not enough pieces.",Verified Purchase,One person found this helpful
Sasha Alyson,/gp/profile/amzn1.account.AHBPEKRFIV66ASPE4QKQJQTUJO2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2019",0,1,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,"I was disappointed. This version doesn't include the speed dice, which is very helpful in keeping the game from running too long. But instead of stating that, I guess the company felt that the term ""classic"" is supposed to tell us. How petty! Why not include the speed dice and let people decide if they wish to use it? The houses are tinier than in other sets, and made from a slippery type of plastic, so it's a bit annoying to try to pick them up. They could have provided a much better way to arrange money and deed cards. In short, cheaply and badly done.",A cheaply done edition,Verified Purchase,3 people found this helpful
R. Hewitt,/gp/profile/amzn1.account.AGCBK5RRLHTN6WS4AX5G3XJNCUAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,My 8 year old loves this game. We only play until the tide turns and its obvious who is going to have monopoly. That works for him. The game provides the impetus to talk about things we don't normally talk about.,8 year old is having fun,Verified Purchase,7 people found this helpful
J. Hill,/gp/profile/amzn1.account.AEYPLXPGNUKJMHAPC3GONAXBIOSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"Kids learn the value of investment, and the hard knocks that life can throw at you with this game. They also learn to count money (especially the young ones), and find out that having a hoard of money is not as good as having good investments, and some backup cash in case something bad happens. It is a bunch of fun. It takes quite a bit of time to finish a game. Great for the current epidemic!","Classic game, good learning for kids",Verified Purchase,One person found this helpful
Shay,/gp/profile/amzn1.account.AFDYDXHF3JTJWYDEAVMFFDHVIDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 20, 2020",1,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,Ordered this game ast month excited to be able to play with family that was in town. When it came in the mail I didn’t bother to open it because I had no intentions on playing with it until family arrived. About a week later we all sit down to play and I open the box and to my surprise there is no game board to play with. We all sat around dumbfounded that this had actually happened.,Always chk your games to make all pieces are included especially the most important piece!!,Verified Purchase,2 people found this helpful
Heather Hartshorn,/gp/profile/amzn1.account.AFWYMBRYA3MXGHXLGKO6NQZRSSNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this for a Christmas gift for my kids who are 6 and 8. I wasn't sure if they would like it but instead they love it! Easy and fast pace. We do set a time limit to 1 hour. At the end of the hour we see who has the most property and the most money and declare a winner. The kids are learning how to count up and give the correct change. Fun game for the whole family. As noted on other reviews, some pieces are new and the board does have some creases but has not affected playtime.",Great classic game,Verified Purchase,One person found this helpful
Artur,/gp/profile/amzn1.account.AEFCRQGBEA66QFQMT6HDBBYGWDAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"We have an 8 and 15 year old and it gets very competitive on family game nigts lol between my husband and my 8 yr old...we have no chance.we've been looking for an original monopoly game and it's exactly as we remember it when we were kids. we've had other monopoly games like the mario cart, modern credit card version, yankees, etc.. they were ok, but NOTHING BEATS THE ORIGINAL! :)also the box feels like it got a little thicker, which hopefully means that later there will be torn boxes and having to look for a different storage container for the game",Our ohana loves this game!,Verified Purchase,
Steph,/gp/profile/amzn1.account.AFF5IGUGDJ3Z6TE2WRAOSYKCCAFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"5 cards were missing from the game.  St James, Kentucky Ave, Virginia Ave, Illinois Ave, and Tennessee.Tried to leave ""Seller Feedback"" but it was NOT an option for this product.Very disappointed.  My son opened this up Christmas morning to play, and.....there are missing cards. UGH!",Missing Cards for the Game,Verified Purchase,2 people found this helpful
Mark S.,/gp/profile/amzn1.account.AEXLRZ34GTMM35NQRDZ4CDKKXLIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,"Monopoly brings back a ton of memories from my childhood. This newer version is okay, just lacking in quality. Starting with the board itself. Very very thin. Folded up it's still not as thick as the original, but the colors are vibrant and everything's as it should be, I can live with it. The cards are thin too, but still I can live with it. The tokens are metal as always and the houses and hotels are plastic. Overall I'm happy to have it even with these little gripes. Not everything is going to be manufactured like the originals but happy they're still making the classic board games for us old farts!",Brings back memories,Verified Purchase,One person found this helpful
@Shotshdent,/gp/profile/amzn1.account.AFQLXYPWFLQ3ONNDFQEASR3RALNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2019",2,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Your browser does not support HTML5 video.           Love it love it love it,this product is original and package came well sealed love it,Verified Purchase,4 people found this helpful
deedeetoo,/gp/profile/amzn1.account.AFPTEVDOWI5BZIYCWZOKXNWKMFHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,1.0 out of 5 stars,"It was a gift & the person didn’t open it until after the window of return. There was no board in it. Now, who do I contact?",No game board in box!! I’m still waiting for someone to contact me!! DO NOT BUY,Verified Purchase,8 people found this helpful
JBC,/gp/profile/amzn1.account.AG7GMTX2H2GOZ6NSHKAX4N7SYNGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2019",1,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,The classic game with a couple modern updates.  This has been a great tool to accelerate my kids’ math skills.,Classic,Verified Purchase,5 people found this helpful
I Buy Too Many Things,/gp/profile/amzn1.account.AGQQ7ONMKNHOB6CTI5LQSQT6ZFNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,"Monopoly is, by far, my favorite board game out there. I saw this on sale during Christmas and was hoping to get the original game as I usually play it. Most features about the game are the same (play style, rules, etc) except for a few minor changes that are not my favorite. One of the good changes includes a new set of characters to play with. However, there are a few chance cards and treasure chest cards which give players an extremely unfair competitive advantage (catch as many $100 monopoly dollars as you can). Besides that, the game is the same as usual and I recommend it.","Similar to the original, not exactly the same",Verified Purchase,
Prime Time,/gp/profile/amzn1.account.AFXNTM5XORIMVVBPCAUWGDSOX2PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Just what I was looking for just simple classic monopoly at a fair price.  The game arrived as scheduled and was packaged perfectly no dents or dings in original packaging. All the pieces inside were unopened and not damaged. All pieces and instructions were included with regular size playing board.  If your like me and looking for monopoly and not wanting to pay $20 or over this is for you.  Its exactly as I remember however they added the T-Rex token.  Highly recommend,Classic board game,Verified Purchase,2 people found this helpful
789A,/gp/profile/amzn1.account.AF4B27627QBVJVRLVMDKHHRS3UOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-C1009-Monopoly-Classic/product-reviews/B01MU9K3XU/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"The price was right for this game!  My son is 6 and he loves it.  It actually is helping him learn about math and money and making change, etc.  Tip to make the game go a little faster and ramp up excitement: shuffle and deal the properties at the beginning of the game.  That way you can start buying houses right away, and charge exorbitant rent!The board and game pieces feel like good quality and will last for awhile.  The money is thin paper, but so far so good.",Nice quality classic game,Verified Purchase,
