author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Ada gosselin,/gp/profile/amzn1.account.AET723CRWAQOT2RH7NSUNWGMB2YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Product came on time and in undamaged packaging. Kids are happy!,Yummmy,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Edik Sarkissian,/gp/profile/amzn1.account.AEEPAJND5ENL7XWBQZSP5EC53T7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,Ehh,It is goody!,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Elizabeth D Cebula,/gp/profile/amzn1.account.AFJ727HGAHHJ4G7V2BKLI6PGBUNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2019",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,4.0 out of 5 stars,The boxes were crushed. Very bizarre since they were inside another box. That box ha don't not been crushed.,Crushed boxes,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Saheba,/gp/profile/amzn1.account.AFHNZA37N3CE6NQDKIAHKIGZAG5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 29, 2019",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Fresh!,Fresh!,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Erin Durocher,/gp/profile/amzn1.account.AH6D3GBAA2YZKEMY7E22F5INHAJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,1.0 out of 5 stars,Dislike,Not great,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
june crye,/gp/profile/amzn1.account.AHDJTSQUKZW3W74AIM4ZR3CHHF2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Kids love,AMAZON STANDS FOR AMAZING,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHJUMJ6NX3MHXGWVHBE2ZGEORFAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2019",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Great value,Awesome,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Joseph,/gp/profile/amzn1.account.AF3SO24AKSSTQCR4N2E2U3PAZFVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,I love this cereal and is my favorite... really really delicious!!!,Great for Peanut Butter lovers,Size: 11.5 Ounce (Pack of 1),
Jennifer,/gp/profile/amzn1.account.AHJK6TPC3VJZFFMFI6LUPIUEVPKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Purchased for a friend who said that they tasted just like the ones at the store!,Just like buying at the store,Size: 11.5 Ounce (Pack of 1),
Sherry B,/gp/profile/amzn1.account.AFK3YPDHDK7VJB6QFAHE723WYJAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,My fav! It’s the bomb!,Keep this cearel on hand,Size: 11.5 Ounce (Pack of 1),
Cathy Johnson,/gp/profile/amzn1.account.AGAM5GFMR3UPQ5S54UL75K536F6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Love this cereal! But it was packaged in a large envelope so it was mostly smashed. So I think it could be packaged better.,It’s good cereal,Size: 11.5 Ounce (Pack of 1),
pretty cute behaviorist,/gp/profile/amzn1.account.AF35V6R5KNCNHF22UJZESISE6AYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Ok its cereal it amazing ...delish I didn't order 70 boxes ...channelling Billie Elish,Amazing cereal  delivered,Size: 11.5 Ounce (Pack of 1),
Randy lee Burks,/gp/profile/amzn1.account.AEXINTZVCL6TE7UNVR5TQ53RI37Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,4.0 out of 5 stars,Reese cereal is delicious and good value. My favorite breakfast food.,Yummy,Size: 11.5 Ounce (Pack of 1),
Dr. Godfrey,/gp/profile/amzn1.account.AHXAZQTG2LROV3Z7OH2YZJANFHHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Great for a special breakfast treat. Kids loved it!,Kids loved it...,Size: 11.5 Ounce (Pack of 1),
Larry,/gp/profile/amzn1.account.AHDNOH7ITLCX37V6WNYMV2OMIHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2019",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,Everything,I love cereal,Size: 11.5 Ounce (Pack of 1),
Lady Sebastian,/gp/profile/amzn1.account.AHIS7E5LHRIZLQGC24RETAVKZJYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2020",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,So this was my first time trying this cereal. It's like cocoa puffs and peanut butter cereal ( not capn crunch) But good just the same to satisfy your sweet crave.,Delish!,Size: 11.5 Ounce (Pack of 1)Verified Purchase,One person found this helpful
RealTunes,/gp/profile/amzn1.account.AGTZ77GXKUFYUUDUCHM544N5VKIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"Not what I'd have for breakfast, but for a late night snack or dessert...surprisingly great tasting.Got 'em at a good price here.",One of the best sweet cereals,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Terry Gardner,/gp/profile/amzn1.account.AECLHJXW3SFEDB5DRSRIYUBTHJRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Granddaughter loves them,Tastes great,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Robert Neidig,/gp/profile/amzn1.account.AE3B5XJCI2K2TUL7JQ3JT5KPWDLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Great value and fresh,Great value and fresh,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Mucteba,/gp/profile/amzn1.account.AFU3WUIXYHAFKB7VQJPTGCKT46GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,4.0 out of 5 stars,I love the taste of these. They taste better than coco pops which I used to eat.,Taste Great,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Shannon,/gp/profile/amzn1.account.AGXWOZKZJZELTXFEEIBZI5T64L5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Tastes great,Good price,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
YW,/gp/profile/amzn1.account.AHWUHFTYH3GOM44VG37GJ2IJZRLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,2.0 out of 5 stars,"Cereal tastes old, box felt like it was a third empty.",Cereal tastes old,Size: 11.5 Ounce (Pack of 1),
david perez,/gp/profile/amzn1.account.AGMEAETEHCGQMPZUYYPNBHXE4FDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Love it,Love it,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Natasha Barrow,/gp/profile/amzn1.account.AHTSSWKVH4PYXYVQ2S6F62PUK6WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,We all loved the flavoe,Great,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
loz,,"Reviewed in the United Kingdom on March 14, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Ever since going to USA this has been my go to breakfast or even dry snack.,Love them,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Amazon Customer,,"Reviewed in India on April 5, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,The product was not fresh and it was very close to expiry dateThe cereal was soft and not freshNo value for moneyBetter to bring directly from shop,No value for money and not fresh,Size: 11.5 Ounce (Pack of 1)Verified Purchase,One person found this helpful
Benjamin Lederer,,"Reviewed in Germany on March 11, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Richtig gutes Zeug! Kostet zwar mehr als die im Supermarkt, geschmacklich aber richtig geil. Hab des 08/15 Zeug schon satt deshalb gönne ich sie mir ab und zu.",Mächtig!,Size: 11.5 Ounce (Pack of 1)Verified Purchase,One person found this helpful
Schwabe Inga,,"Reviewed in Germany on February 11, 2021",1,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,1.0 out of 5 stars,Habe Fakes bekommen und nicht die echten! Die Cornflakes heißen „Reese‘s Puff“ und nicht „Reese Puffs“! Für 11€ hätte ich dann schon gerne echte bekommen...,Fakes,Size: 11.5 Ounce (Pack of 1)Verified Purchase,One person found this helpful
Sascha,,"Reviewed in Germany on March 26, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Einfach lecker und zum empfehlen,Top,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Amazon Customer,,"Reviewed in India on March 19, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,Expensive sugary cereal,Sugar overdose,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Cemilcan Öz,,"Reviewed in Germany on February 9, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,"Ist zwar super lecker und eine Abwechslung zu dem hier in Deutschland.Doch der Preis ist sehr übertrieben.Eine günstige alternative hier Deutschland ,wäre superLG","Sehr teuer ,aber lecker",Size: 11.5 Ounce (Pack of 1)Verified Purchase,
SammyDullard,,"Reviewed in Australia on February 16, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,2.0 out of 5 stars,Bought this to try but just don't seem to like peanut flavored cereal.,Peanut Flavored Cereal,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Amazon Customer,,"Reviewed in India on March 14, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,3.0 out of 5 stars,Stale stuff,Stale stuff :(,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Justine Celine,,"Reviewed in Germany on February 15, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"Ich liebe sie einfach. Schmecken nicht anders wie, wenn man die vier Ort im Laden kauft.Nur der Preis ist etwas zu hoch.",Sehr lecker,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Maria Bartel,,"Reviewed in Germany on March 17, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,4.0 out of 5 stars,"Schmeckt super, nur der Preis nicht so :D",Lecker aber teuer,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Jindal Family,,"Reviewed in India on February 27, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,1.0 out of 5 stars,Don't buy not anything like reeses total waste,Don't buy this,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Vineet Sharma,,"Reviewed in India on March 7, 2021",1,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,2.0 out of 5 stars,"Got it in opened box, inside packet was sealed though.",Old and damaged Packaging,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Amazon Kunde,,"Reviewed in Germany on April 14, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,4.0 out of 5 stars,Leider zu Teuer,Teuer,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
maha kossier,,"Reviewed in Germany on February 12, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Good taste and fresh,👍👍👍,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
Andreas K.,,"Reviewed in Germany on March 31, 2021",0,,https://www.amazon.com/Reeses-Peanut-Butter-Breakfast-Cereal/product-reviews/B07CZ83NQ4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Werde ich öfters bestellen.,Nicht schlecht.,Size: 11.5 Ounce (Pack of 1)Verified Purchase,
